x0,x1,x2,x3,y,x4,x5
0.41,A0,A0,61.3,755.0,4.76,4.8
0.7,A0,A4,60.6,2648.0,5.68,5.64
1.04,A1,A1,61.2,4740.0,6.54,6.6
1.01,,A1,62.2,4416.0,6.38,6.42
2.01,A2,A1,63.3,,7.86,7.96
0.71,,A1,65.6,1691.0,5.54,5.49
1.2,A1,A4,62.0,9641.0,6.81,6.83
1.24,,A1,61.6,4666.0,6.89,6.87
0.57,,A0,61.8,,5.31,5.37
0.32,A1,A4,62.1,645.0,4.38,4.41
0.4,A1,A7,62.4,917.0,4.73,4.75
0.3,A1,A0,62.1,552.0,4.31,4.35
0.52,,A4,61.0,1419.0,5.22,5.17
0.4,,A2,62.0,1035.0,4.77,4.74
0.51,A1,A2,62.5,2301.0,5.06,5.12
0.41,,A4,60.5,997.0,4.81,4.85
0.31,,A7,62.2,874.0,4.31,4.34
0.7,A2,A4,62.0,3109.0,5.61,5.64
1.01,A0,,60.4,4694.0,6.52,6.46
0.35,,A2,61.2,872.0,4.56,4.58
0.71,A1,A2,61.5,3909.0,5.74,5.78
0.36,A0,A0,59.3,665.0,4.65,4.62
0.3,A3,A4,63.7,731.0,4.28,4.26
0.58,A0,A3,59.5,1233.0,5.44,5.41
0.9,A3,A3,62.4,3162.0,6.09,6.12
1.02,A2,A1,63.4,4252.0,6.37,6.43
1.06,A1,A1,59.9,,6.67,6.63
1.36,,A1,62.7,5963.0,7.08,7.01
0.7,A1,A0,62.6,2656.0,5.64,5.67
0.91,A0,A6,59.6,2486.0,6.32,6.29
2.1,A1,A1,61.0,18124.0,8.22,8.2
0.51,A0,A3,62.0,1716.0,5.07,5.12
1.08,,A2,62.5,10300.0,6.52,6.57
0.81,,A0,61.3,3043.0,6.27,6.23
0.41,,A5,62.1,1295.0,4.78,4.79
0.32,A2,A4,64.0,630.0,4.33,4.36
1.0,A0,A3,62.4,6468.0,6.38,6.35
1.02,,A1,61.9,4353.0,6.47,6.51
1.2,,A0,61.8,5083.0,6.78,6.91
1.0,A4,A1,65.2,4256.0,6.3,6.12
0.88,A2,A1,59.1,,6.22,6.3
0.41,A0,A3,61.6,863.0,4.74,4.77
0.4,A2,A5,60.8,849.0,4.75,4.83
0.41,A0,A4,62.6,961.0,4.75,4.7
1.0,A1,A0,60.0,,6.45,6.41
1.03,A0,A0,58.2,4900.0,6.7,6.64
0.34,A1,A0,62.2,556.0,4.47,4.5
1.01,A0,A3,62.9,4559.0,6.33,6.22
,A0,A1,61.1,15148.0,8.82,8.76
1.7,A0,A1,58.5,9330.0,7.87,7.8
1.0,A2,A4,62.3,7528.0,6.35,6.39
0.7,,A4,62.4,2398.0,5.66,5.68
0.42,A3,,63.6,1235.0,4.78,4.75
0.41,A2,A0,63.2,904.0,4.72,4.68
0.78,A4,A1,64.6,2312.0,5.83,5.78
0.5,,A1,61.3,1154.0,5.08,5.13
0.7,A0,A4,62.6,2535.0,5.66,5.58
0.3,A1,A4,62.3,,4.29,4.34
0.8,,,61.0,4170.0,5.96,6.0
0.33,A2,A5,61.8,945.0,4.47,4.49
0.73,,A4,61.5,2908.0,5.8,5.84
0.4,A0,A4,59.2,1123.0,4.79,4.81
0.41,,A0,62.2,690.0,4.78,4.8
1.15,A2,A1,63.1,4915.0,6.67,6.57
1.23,,A2,61.3,7387.0,6.9,6.94
1.14,,A1,61.5,5675.0,6.78,6.71
0.91,A1,A1,60.8,3898.0,6.29,6.25
0.75,,A1,63.0,2295.0,5.79,5.76
0.4,A1,A0,61.3,705.0,4.77,4.79
0.36,,,61.8,505.0,4.58,4.61
0.72,,A4,63.4,3264.0,5.68,5.7
0.71,,A0,61.7,2629.0,5.76,5.74
0.33,A1,A0,62.8,780.0,4.45,4.41
0.35,A1,A3,61.9,923.0,4.53,4.58
0.5,A1,A5,62.2,,5.1,5.12
1.16,A1,A1,60.9,5388.0,6.72,6.78
1.5,A3,A0,64.0,,7.21,7.16
0.7,A3,A4,63.9,2367.0,5.67,5.59
0.91,A2,A3,63.1,3567.0,6.2,6.13
0.53,A1,A3,61.3,1721.0,5.2,5.24
1.11,A1,,61.7,4942.0,6.66,6.63
1.03,,A1,63.0,3755.0,6.35,6.39
1.14,,A0,62.3,5469.0,6.65,6.7
0.36,A0,A7,61.0,,4.55,4.6
0.31,A1,A2,62.4,815.0,4.35,4.37
1.51,A0,A4,63.0,12085.0,7.24,7.19
0.92,,A1,62.1,3083.0,6.21,6.26
0.33,,A2,60.7,898.0,4.49,4.5
0.7,A0,A1,61.3,1749.0,5.67,5.62
0.29,A2,A2,62.2,466.0,4.23,4.26
0.32,A1,A4,60.5,828.0,4.44,4.42
1.37,A1,A3,61.3,7500.0,7.15,7.18
0.7,,A0,59.9,2264.0,5.74,5.82
0.32,A2,A3,62.7,505.0,4.39,4.41
0.3,,A3,58.8,673.0,4.41,4.37
0.71,,A0,60.7,2001.0,5.72,5.77
1.7,A0,A4,58.0,12030.0,7.88,7.84
0.83,A1,A3,61.5,2241.0,6.08,6.03
0.33,A1,A0,61.7,564.0,4.43,4.46
0.88,A1,A1,62.2,3619.0,6.11,6.17
1.05,A1,A3,61.7,7965.0,6.5,6.53
1.5,,,62.0,9618.0,7.4,7.35
1.0,A4,A1,65.2,4516.0,6.28,6.27
0.33,A0,A7,60.3,1114.0,4.49,4.47
1.01,A0,A3,62.4,5787.0,6.45,6.41
0.3,A2,A2,59.9,730.0,4.38,4.44
0.3,,A2,60.6,,4.33,4.35
0.56,A1,A5,61.9,3465.0,5.28,5.32
2.03,,A0,63.0,18781.0,8.0,7.93
0.37,A2,A4,61.1,820.0,4.66,4.7
0.9,A2,A0,63.8,3752.0,6.04,6.13
0.5,,A4,59.8,1746.0,5.19,5.15
0.32,A2,A0,62.3,589.0,4.38,4.42
2.01,,A3,64.9,13744.0,7.82,7.78
0.78,A3,A1,57.5,2430.0,6.13,6.05
0.51,A2,A3,61.2,1554.0,5.11,5.18
1.01,A1,A0,61.2,5387.0,6.42,6.47
0.3,A1,A4,62.2,,4.28,4.31
0.85,A0,,59.6,1796.0,6.24,6.14
0.81,A2,A0,59.5,2973.0,6.05,6.09
1.08,,,55.9,5171.0,6.9,6.8
0.3,A0,A4,62.9,608.0,4.29,4.26
0.41,A1,A2,61.7,1115.0,4.73,4.8
1.04,A0,A0,62.3,4467.0,6.5,6.46
0.39,,A7,63.5,1213.0,4.65,4.67
0.51,A2,,61.4,1612.0,5.15,5.18
0.27,,,62.2,,4.13,4.17
0.39,A3,A3,63.4,787.0,4.63,4.67
1.0,A2,A0,60.1,5865.0,6.45,6.49
1.51,,,62.9,,7.29,7.23
1.56,A0,A1,63.0,6971.0,7.35,7.28
1.22,A1,,62.5,5124.0,6.82,6.79
0.56,A1,A0,61.5,1334.0,5.3,5.34
0.71,,A0,61.7,2693.0,5.7,5.74
1.51,A1,A3,61.6,9891.0,7.38,7.42
0.7,A2,A3,61.7,2744.0,5.63,5.65
0.41,,A5,63.1,945.0,4.68,4.73
0.57,A0,A3,63.0,1778.0,5.29,5.25
0.5,A2,A4,62.0,1750.0,5.09,5.11
0.81,A0,A3,61.5,3674.0,5.99,5.94
0.5,A0,A1,62.5,1000.0,5.04,5.01
0.71,A0,A1,62.1,2275.0,5.7,5.66
0.8,A0,A1,59.7,2484.0,6.02,5.98
1.14,A0,A2,59.7,10258.0,6.83,6.91
0.34,A2,A2,62.7,686.0,4.43,4.47
0.59,A2,A3,59.2,1986.0,5.47,5.54
0.43,A1,A4,61.2,981.0,4.89,4.94
1.26,A2,A5,60.2,10922.0,6.98,7.07
0.41,A1,A0,62.5,755.0,4.73,4.77
1.3,A0,A1,61.5,5751.0,7.05,7.0
0.33,A0,,60.6,928.0,4.48,4.43
0.3,,A3,61.6,605.0,4.3,4.33
0.7,A0,,63.0,1966.0,5.62,5.59
1.5,A2,A1,64.0,10730.0,7.17,7.23
0.9,A2,A3,58.8,4400.0,6.28,6.3
0.75,A1,A3,62.4,3263.0,5.76,5.81
1.51,,A1,58.1,6215.0,7.57,7.53
0.51,A0,A3,62.5,1709.0,5.1,5.08
0.33,A1,,61.3,738.0,4.46,4.5
1.0,A1,A3,62.8,6209.0,6.35,6.3
0.33,A2,A2,59.8,893.0,4.47,4.51
0.7,,A0,60.0,2596.0,5.62,5.55
0.75,,A3,62.6,3084.0,5.73,5.78
0.41,A0,A1,60.8,830.0,4.83,4.78
0.42,,A0,62.2,777.0,4.85,4.86
0.42,,A0,61.7,916.0,4.78,4.81
0.73,A1,A0,62.9,2269.0,5.79,5.75
1.84,A0,A0,59.7,13779.0,7.98,8.01
1.0,A1,A3,61.7,6580.0,6.42,6.39
0.61,,A3,61.7,2225.0,5.46,5.43
0.52,A4,A2,60.4,1401.0,5.26,5.2
0.37,A3,A0,63.2,533.0,4.54,4.58
1.5,A1,A0,62.7,9347.0,7.25,7.35
0.3,,A0,62.1,552.0,4.25,4.28
0.24,A2,A5,61.7,485.0,3.95,3.99
0.5,A1,A0,61.8,1035.0,5.1,5.12
0.33,A1,A7,62.2,984.0,4.43,4.45
1.08,A2,A1,63.2,3810.0,6.57,6.4
0.31,,A1,60.1,462.0,4.38,4.41
0.72,A0,A3,62.5,3078.0,5.7,5.73
2.03,A1,,60.3,16224.0,8.27,8.21
0.71,A2,A0,61.4,2076.0,5.72,5.78
0.36,,,62.0,689.0,4.6,4.56
0.32,,A3,59.5,645.0,4.42,4.46
0.31,,A3,61.6,802.0,4.38,4.35
1.09,,A0,62.0,4090.0,6.6,6.56
1.01,A0,A3,62.7,6271.0,6.37,6.3
1.01,A3,A1,63.6,4805.0,6.39,6.35
1.58,A1,A3,62.7,11365.0,7.44,7.39
1.01,A1,A0,62.3,5029.0,6.46,6.45
1.01,A3,A4,64.6,6509.0,6.22,6.29
0.34,A2,,60.8,507.0,4.46,4.56
1.01,,A0,60.6,5049.0,6.45,6.49
0.34,A0,A1,60.6,650.0,4.53,4.48
0.69,A2,,61.5,2993.0,5.64,5.67
2.04,A0,A4,62.6,14660.0,8.11,8.06
1.0,A2,A1,62.5,4042.0,6.27,6.36
0.7,A3,A2,63.8,2608.0,5.61,5.51
2.1,A1,A0,60.8,17250.0,8.24,8.35
1.26,A0,A4,62.7,9896.0,6.86,6.93
,A1,A0,63.0,5656.0,6.41,6.38
0.32,,A7,61.1,,4.45,4.48
0.4,,A0,59.6,,4.81,4.82
1.51,,A0,62.1,9694.0,7.28,7.33
1.0,,A1,61.2,4777.0,6.37,6.41
1.72,A3,A1,63.2,7741.0,7.56,7.6
0.33,A1,A5,62.4,880.0,4.44,4.47
1.02,A1,A1,62.0,,6.4,6.51
0.53,,A0,60.9,1193.0,5.26,5.19
0.63,,A2,62.1,2789.0,5.48,5.41
0.33,,A2,62.0,752.0,4.41,4.46
1.06,A0,A0,61.0,5461.0,6.59,6.56
2.01,A2,A3,62.7,16626.0,7.94,7.98
0.34,A1,A0,61.4,440.0,4.51,4.55
0.59,A1,A0,61.0,1912.0,5.46,5.43
0.3,,A4,61.4,814.0,4.32,4.28
1.03,,A6,60.8,3018.0,6.51,6.55
1.01,A0,A5,60.8,10341.0,6.55,6.48
0.9,,A0,62.6,3945.0,6.15,6.18
0.31,,A0,61.8,462.0,4.32,4.35
0.9,,A0,64.2,3307.0,6.01,6.04
0.42,,,61.7,1014.0,4.78,4.81
0.52,A0,A0,61.8,1624.0,5.18,5.15
0.5,A1,A4,62.2,1282.0,5.07,5.11
1.01,A1,A1,61.7,4357.0,6.41,6.46
0.3,,A2,62.3,684.0,4.32,4.35
0.5,A2,A0,63.2,1220.0,5.03,5.06
0.31,A0,A3,59.0,698.0,4.41,4.37
0.55,A2,A3,61.6,1777.0,5.29,5.31
2.01,A4,A1,66.9,10711.0,7.93,7.69
0.53,,A0,62.2,1631.0,5.19,5.23
0.31,,A5,62.2,687.0,4.34,4.37
0.4,,A0,60.9,737.0,4.75,4.77
0.31,A2,A2,63.1,907.0,4.32,4.3
0.74,A2,A4,63.1,2849.0,5.75,5.73
0.71,A2,A1,60.9,1986.0,5.76,5.87
0.61,,A1,61.3,1424.0,5.47,5.55
0.61,A1,A3,61.8,,5.42,5.46
1.5,,A6,60.3,5914.0,7.39,7.34
1.2,A2,A4,63.3,6814.0,6.77,6.71
1.24,A0,A1,62.8,4375.0,6.88,6.79
1.28,A0,A0,61.9,,7.13,7.0
0.31,A1,A3,61.4,507.0,4.38,4.42
0.31,,A3,61.8,872.0,4.4,4.37
1.0,A2,A0,60.5,,6.38,6.45
0.4,A0,,62.5,1200.0,4.72,4.66
2.04,A0,A3,63.0,13734.0,8.02,7.99
0.72,,A1,61.3,2692.0,5.74,5.78
0.33,A2,,62.1,579.0,4.41,4.44
1.72,,A0,62.2,9551.0,7.62,7.55
0.44,A1,A7,61.3,1378.0,4.91,4.95
0.73,A0,A2,61.5,2496.0,5.73,5.78
0.72,A2,,58.3,1886.0,5.87,5.93
0.9,,A0,62.8,3437.0,6.14,6.18
0.63,A1,A7,61.2,3832.0,5.55,5.6
0.55,,A2,62.3,2581.0,5.29,5.27
1.01,,A0,61.1,4563.0,6.44,6.5
1.63,,A4,61.6,18179.0,7.53,7.61
0.91,A0,A1,62.2,4123.0,6.19,6.23
1.12,,A1,60.9,3794.0,6.59,6.65
0.63,A0,A3,60.4,2391.0,5.6,5.59
0.9,,A4,60.9,4492.0,6.2,6.24
0.72,,A1,60.5,2670.0,5.88,5.79
0.37,A2,A3,61.8,811.0,4.56,4.6
0.76,,A3,61.0,3111.0,5.88,5.93
1.75,A0,A4,60.6,12529.0,7.84,7.8
0.9,A1,A4,62.0,4234.0,6.22,6.19
,,A5,62.2,965.0,4.44,4.4
0.73,A2,A3,62.2,2369.0,5.75,5.76
0.41,,A1,63.7,732.0,4.75,4.7
1.03,A2,A3,58.8,6806.0,6.7,6.61
1.71,,A1,61.9,11816.0,7.69,7.65
2.34,A3,A3,63.9,12961.0,8.4,8.34
0.27,,A3,58.7,470.0,4.25,4.3
1.05,A1,A2,61.6,9483.0,6.55,6.53
0.4,,A2,61.3,1323.0,4.78,4.75
1.5,A3,A4,64.3,8736.0,7.12,7.0
1.51,A1,A3,60.9,15776.0,7.42,7.45
0.4,A1,A4,62.3,1053.0,4.71,4.73
0.34,,A5,61.1,775.0,4.48,4.52
0.5,A3,A0,64.2,1090.0,5.03,4.97
0.5,A0,A4,60.9,1583.0,5.14,5.11
0.33,A2,A3,62.8,781.0,4.43,4.46
0.57,A1,A1,62.7,1432.0,5.32,5.27
0.9,,A3,62.0,4155.0,6.1,6.16
1.11,A1,A0,61.1,6800.0,6.64,6.72
0.32,,A2,62.0,1008.0,4.41,4.39
1.01,,A0,59.6,4672.0,6.52,6.47
1.34,A2,A0,61.1,6763.0,7.05,7.12
0.35,A1,A0,62.1,772.0,4.49,4.47
0.3,A3,A5,63.3,684.0,4.22,4.28
0.2,A1,A3,61.5,367.0,3.81,3.77
1.12,A3,A0,63.7,,6.54,6.5
0.41,A0,A5,62.2,1349.0,4.71,4.77
0.71,,A4,60.1,2790.0,5.77,5.74
0.9,A2,A0,62.5,4068.0,6.11,6.14
2.22,A0,A0,59.9,,8.46,8.41
1.07,A1,A4,62.0,7198.0,6.58,6.52
0.43,A0,A4,62.2,1129.0,4.83,4.75
0.55,A1,A1,61.1,1313.0,5.25,5.33
0.54,A1,A4,61.6,1987.0,5.24,5.25
2.1,,A0,61.6,12168.0,8.24,8.15
2.0,A0,A1,60.6,11198.0,8.19,7.84
0.52,,A4,61.3,1576.0,5.17,5.2
0.46,A0,A3,58.5,1173.0,5.1,5.05
2.26,,A3,61.1,17010.0,8.44,8.47
1.2,A2,A0,60.5,4455.0,6.79,6.84
1.04,,A7,62.1,8921.0,6.53,6.55
0.23,,A2,62.2,530.0,3.94,3.97
0.43,,A2,60.1,1129.0,4.91,4.88
0.52,,A3,61.3,1401.0,5.2,5.24
0.37,A2,A2,59.1,844.0,4.69,4.71
1.01,A0,A1,59.3,2683.0,6.51,6.45
0.77,,A0,61.7,2612.0,5.9,5.85
0.3,A1,A1,60.2,574.0,4.4,4.37
1.03,A0,A3,58.9,6229.0,6.65,6.59
1.15,A0,A1,62.7,4270.0,6.71,6.69
1.63,A0,A0,59.7,12394.0,7.73,7.65
0.3,A1,A3,61.6,605.0,4.28,4.32
1.2,A0,A3,62.1,5474.0,6.77,6.72
1.01,,A1,59.9,4242.0,6.55,6.48
1.11,A1,A1,62.8,5004.0,6.62,6.6
1.01,,,62.1,7575.0,6.4,6.37
0.32,,,60.2,544.0,4.42,4.49
0.7,A1,A1,60.6,2828.0,5.74,5.77
0.37,A2,A3,59.5,584.0,4.64,4.67
0.57,,A4,62.6,2052.0,5.33,5.27
0.55,A1,A1,62.3,1175.0,5.22,5.27
1.54,A1,A5,60.8,16316.0,7.49,7.45
1.02,A1,A2,61.1,7898.0,6.48,6.51
0.32,,A0,62.9,554.0,4.35,4.33
0.3,A0,A3,61.7,710.0,4.3,4.32
1.56,A1,A4,61.3,16052.0,7.48,7.44
1.5,,A0,63.6,10633.0,7.14,7.29
0.38,,A0,60.7,733.0,4.63,4.69
0.37,,A3,61.2,1041.0,4.64,4.58
1.04,A2,A3,61.4,5451.0,6.55,6.51
0.3,A1,A2,61.8,665.0,4.29,4.32
0.32,,A0,63.0,374.0,4.32,4.35
0.7,A2,A0,60.3,2312.0,5.73,5.78
0.37,A2,A0,60.0,551.0,4.67,4.7
1.04,A1,A0,61.4,5220.0,6.46,6.5
0.31,,A2,61.2,,4.34,4.37
1.35,A3,A1,57.9,4423.0,7.33,7.29
0.83,A2,A0,63.8,3295.0,5.96,6.04
1.11,A0,A1,62.9,4662.0,6.59,6.54
0.52,A1,A3,62.4,1621.0,5.12,5.14
0.41,A0,,62.9,1061.0,4.75,4.7
0.32,A1,A5,61.4,,4.44,4.42
0.38,A1,A5,61.6,1992.0,4.66,4.69
0.31,,A4,58.2,749.0,4.45,4.42
0.95,A0,A1,60.1,4341.0,6.37,6.35
0.81,A0,A4,61.7,2350.0,5.94,5.9
0.52,A1,A4,62.3,1689.0,5.14,5.16
0.7,A2,A4,62.4,1971.0,5.62,5.67
1.51,A0,A3,61.7,13945.0,7.33,7.28
1.02,A0,A3,62.6,5978.0,6.39,6.43
0.71,,A1,57.5,1783.0,5.91,5.89
0.55,A1,A4,61.5,2220.0,5.26,5.29
0.91,,A1,63.6,3340.0,6.11,6.15
0.3,,A2,62.2,684.0,4.29,4.33
1.29,A2,A1,63.3,4937.0,6.84,6.8
0.31,A2,A5,61.2,763.0,4.33,4.36
,A0,A0,62.0,2224.0,5.67,5.65
0.7,,A0,61.4,2028.0,5.72,5.75
0.37,A1,A2,61.6,997.0,4.61,4.64
0.72,,A3,60.3,2822.0,5.84,5.8
1.02,,A0,60.2,5077.0,6.55,6.61
0.4,A0,,62.6,737.0,4.68,4.74
0.71,A0,A4,60.9,2694.0,5.77,5.73
0.9,A2,A0,60.6,3730.0,6.23,6.28
0.33,A2,A0,62.8,608.0,4.41,4.45
0.66,A2,A2,60.7,4311.0,5.6,5.67
0.53,,A4,62.1,1721.0,5.16,5.18
0.41,,A4,62.8,1033.0,4.73,4.64
0.55,A1,A3,61.4,1865.0,5.29,5.25
0.24,,A2,65.0,492.0,3.85,3.9
0.56,A1,A2,60.7,2058.0,5.32,5.33
0.76,,A6,63.0,1629.0,5.83,5.74
0.34,,A7,62.0,1163.0,4.49,4.51
1.21,A0,A5,63.0,11175.0,6.75,6.7
1.5,A0,A7,63.0,13107.0,7.3,7.23
1.05,,A0,64.2,4878.0,6.33,6.41
0.3,A1,A3,62.3,407.0,4.28,4.29
0.3,A2,A2,59.7,819.0,4.37,4.34
0.71,A1,A2,61.6,4325.0,5.74,5.78
0.55,,A4,62.3,1754.0,5.28,5.31
1.01,A2,A1,60.2,5340.0,6.46,6.5
0.79,,A3,62.2,3861.0,5.97,5.9
0.35,A1,A4,60.9,839.0,4.52,4.56
0.33,A1,A7,61.9,984.0,4.42,4.46
0.3,A2,A4,60.2,565.0,4.3,4.31
0.7,A1,A1,62.8,2138.0,5.68,5.65
0.5,,A3,64.0,1589.0,5.02,5.04
0.47,A2,A4,60.0,1795.0,5.07,5.09
0.63,,A1,58.5,1775.0,5.64,5.58
0.51,A1,A3,61.1,1437.0,5.16,5.18
0.32,A1,A4,62.4,648.0,4.39,4.36
0.35,A0,A7,59.0,,4.64,4.62
1.11,A0,,61.1,6527.0,6.66,6.63
0.54,A1,A0,61.5,1786.0,5.25,5.23
0.58,,A0,63.1,1388.0,5.29,5.33
0.3,,A7,62.1,1130.0,4.27,4.29
0.52,A1,A3,62.1,1694.0,5.2,5.17
0.66,A1,A3,61.4,2178.0,5.62,5.65
1.18,A4,A1,57.0,3899.0,6.96,6.91
0.38,,A4,62.4,1067.0,4.6,4.63
0.32,A1,A5,61.8,910.0,4.37,4.4
0.72,A2,A0,62.3,2540.0,5.72,5.77
0.41,,A4,61.5,1007.0,4.77,4.79
0.7,A4,A0,66.0,2093.0,5.45,5.52
1.28,A3,A0,57.6,6175.0,7.17,7.13
2.22,,A1,64.4,12508.0,8.32,8.15
1.16,A1,A0,61.9,6896.0,6.72,6.76
1.69,,A3,58.7,16583.0,7.87,7.78
0.52,,A3,61.5,1981.0,5.19,5.21
1.18,A1,A4,61.4,5182.0,6.79,6.82
0.74,A3,A1,62.6,2685.0,5.66,5.69
1.09,A4,A3,64.6,3443.0,6.48,6.41
1.86,A3,A1,63.8,9791.0,7.79,7.73
0.2,,A3,59.7,367.0,3.84,3.8
0.7,A2,A5,61.2,,5.65,5.72
0.48,,A4,62.2,1644.0,4.95,4.99
0.46,,A0,60.1,,5.01,5.04
0.37,,A0,61.0,613.0,4.66,4.68
0.7,A1,A5,61.5,2620.0,5.72,5.75
1.01,A1,A0,61.2,5664.0,6.44,6.47
1.71,,A1,63.5,11844.0,7.58,7.51
,A2,A3,63.8,1580.0,5.05,5.08
0.54,,A0,61.3,1079.0,5.2,5.24
0.51,A1,A0,61.5,1438.0,5.16,5.18
2.02,,A1,60.2,16565.0,8.08,8.19
0.26,A1,A2,61.5,769.0,4.11,4.08
1.35,A2,A0,62.7,6860.0,7.01,7.05
0.73,A1,,61.8,2729.0,5.77,5.82
0.39,,A4,61.6,616.0,4.67,4.71
0.58,,A4,59.9,2071.0,5.49,5.37
0.3,A1,A3,62.5,776.0,4.31,4.27
0.45,A1,A1,61.5,706.0,4.92,4.97
1.22,A0,A0,62.3,,6.77,6.81
0.3,A1,A4,61.6,608.0,4.36,4.31
0.72,A1,A3,61.2,2650.0,5.75,5.79
0.33,A0,A2,61.0,579.0,4.41,4.44
0.58,A2,A0,62.2,1440.0,5.32,5.36
1.0,A1,A3,62.0,6871.0,6.46,6.41
0.57,A1,A0,61.8,1397.0,5.32,5.36
1.08,,A4,62.5,4790.0,6.51,6.54
0.9,,A3,58.0,4385.0,6.45,6.34
1.0,A0,A0,62.8,4816.0,6.38,6.36
0.54,A1,A3,61.5,1422.0,5.24,5.27
2.19,A2,A0,60.7,16397.0,8.46,8.4
0.32,,A3,62.0,972.0,4.42,4.38
0.32,A1,A4,61.2,828.0,4.43,4.39
0.51,,A4,61.7,1752.0,5.12,5.15
0.91,A2,A3,60.8,4606.0,6.24,6.25
0.71,A2,A3,63.5,2858.0,5.68,5.59
0.36,A0,A0,59.6,663.0,4.61,4.65
0.51,A1,A0,62.6,1619.0,5.11,5.08
1.01,,A1,60.7,4004.0,6.42,6.46
1.27,A1,A3,61.0,10656.0,7.0,7.02
0.3,,A4,60.3,620.0,4.33,4.35
0.55,A1,A0,61.7,1551.0,5.23,5.27
0.45,A1,A5,61.7,1297.0,4.93,4.96
1.52,A3,A0,63.8,9898.0,7.24,7.3
0.97,A0,A0,62.7,4561.0,6.28,6.31
0.5,,,62.4,964.0,5.09,5.11
0.34,A0,,59.8,854.0,4.55,4.51
0.31,,A0,62.2,436.0,4.36,4.39
0.51,A2,,63.4,1709.0,5.08,5.04
0.47,A1,A1,62.4,784.0,4.96,5.01
1.03,A1,A4,62.4,4199.0,6.48,6.4
0.41,A0,A4,60.6,1079.0,4.77,4.8
1.52,A0,A3,59.4,,7.45,7.49
1.27,,A4,60.9,8543.0,7.02,6.97
1.23,,A3,62.8,4960.0,6.75,6.82
0.33,,A3,62.0,928.0,4.48,4.46
2.13,A0,A3,59.6,15110.0,8.43,8.37
0.3,A0,A1,60.2,447.0,4.32,4.35
1.01,,A1,60.2,3563.0,6.49,6.43
0.31,A1,A3,61.6,544.0,4.37,4.39
0.5,A0,A3,62.1,1845.0,5.08,5.03
0.73,A2,A0,62.5,2445.0,5.69,5.73
0.34,,A3,61.2,596.0,4.43,4.49
0.32,,A3,59.5,648.0,4.5,4.47
1.1,A0,A1,61.4,4650.0,6.71,6.59
0.8,,A0,65.3,2662.0,5.78,5.85
1.06,A2,A0,63.4,5520.0,6.51,6.42
0.54,A1,A1,60.8,1235.0,5.26,5.34
1.0,A3,A4,59.6,4624.0,6.48,6.53
0.9,A1,A0,61.9,4871.0,6.16,6.19
0.38,A1,A2,61.7,670.0,4.65,4.69
0.33,A1,A5,62.3,1040.0,4.44,4.42
1.17,,A0,63.3,5025.0,6.65,6.59
1.51,A1,A4,60.8,14779.0,7.37,7.44
1.61,A0,A1,60.3,9167.0,7.66,7.57
1.71,,A0,58.1,9193.0,7.88,7.81
0.57,A0,A3,61.9,2047.0,5.35,5.32
0.46,,A3,63.4,1030.0,4.88,4.83
0.33,A0,A3,60.0,577.0,4.45,4.49
0.73,,A3,62.1,2966.0,5.68,5.73
0.67,A0,A3,62.5,2211.0,5.58,5.53
0.5,A3,A0,57.9,1231.0,5.21,5.18
0.5,,A0,61.5,1008.0,5.13,5.15
1.51,,A4,61.9,8170.0,7.28,7.33
0.41,A2,A1,63.1,818.0,4.75,4.72
1.02,,A0,62.3,4633.0,6.4,6.44
0.24,A2,A4,62.4,461.0,3.96,3.97
2.01,,A3,60.5,16778.0,8.17,8.15
1.01,,A0,63.4,4339.0,6.35,6.42
,A3,A0,60.4,4916.0,6.37,6.44
0.34,A1,A7,61.9,1276.0,4.49,4.52
,,A1,60.7,4319.0,6.51,6.54
0.72,,A0,61.7,2737.0,5.77,5.8
1.02,,A1,62.3,3204.0,6.39,6.35
0.28,,A4,62.2,428.0,4.19,4.23
0.36,A2,A4,59.0,832.0,4.71,4.74
2.28,A2,,62.9,16041.0,8.34,8.41
1.02,A0,A1,62.5,3656.0,6.42,6.34
1.52,A1,A0,62.1,13280.0,7.35,7.38
0.97,A1,A0,62.8,5028.0,6.24,6.3
0.72,,A0,63.1,2353.0,5.66,5.72
0.3,,A1,63.3,447.0,4.26,4.3
0.53,A1,A3,61.8,2163.0,5.21,5.24
1.05,A0,A1,60.4,5057.0,6.6,6.55
1.0,A3,A1,59.9,4184.0,6.45,6.5
1.23,A3,,60.5,5689.0,6.94,6.88
1.32,,A0,61.7,5544.0,7.11,7.05
0.31,,A0,61.3,464.0,4.36,4.39
0.34,A2,A4,61.2,,4.5,4.54
1.2,A0,,59.2,5278.0,6.92,6.9
0.7,A1,A0,62.2,2230.0,5.67,5.74
1.34,A1,A5,62.2,11640.0,7.11,7.04
0.23,A3,A4,64.1,402.0,3.83,3.85
1.0,,A0,60.0,4189.0,6.48,6.45
0.51,A3,A3,63.1,1444.0,5.04,5.1
0.51,,A3,56.3,1602.0,5.34,5.29
0.4,A0,A2,58.9,1050.0,4.84,4.8
1.7,,A1,64.5,9996.0,7.55,7.51
0.3,A0,A4,58.8,608.0,4.43,4.38
0.59,,,62.5,,5.35,5.4
0.82,,A0,63.4,2893.0,6.0,5.93
0.57,A1,A3,59.2,1637.0,5.45,5.5
1.11,,A3,62.6,5781.0,6.63,6.59
0.55,A2,A5,61.1,1881.0,5.26,5.35
